Abasto,Cultura,E_basica,E_media,E_superior,Empleo,Espacio_ab,Est_Tpte,Pob_2010,Salud_cama,Salud_cons,cve_ent,cve_mun,cve_sun,cvegeo,gmu,iisu_cd,iisu_sun,sun
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,64,0.0,3.0,03,003,M03.01,0300300013443013,medio,Alto,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,86,0.0,3.0,03,003,M03.01,0300300013443008,medio,Alto,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,122,0.0,3.0,03,003,M03.01,0300300013443007,medio,Alto,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,44,0.0,3.0,03,003,M03.01,0300300013443002,medio,Alto,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,56,0.0,3.0,03,003,M03.01,0300300013443001,medio,Alto,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,74,0.0,3.0,03,003,M03.01,0300300013443006,medio,Alto,Intermedio,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,47,0.0,3.0,03,003,M03.01,0300300013443004,medio,Alto,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,97,0.0,3.0,03,003,M03.01,0300300013443005,medio,Alto,Intermedio,La Paz
96.0,0.0,3.0,1.0,0.0,1234.0,313.0,0.0,145,0.0,3.0,03,003,M03.01,0300300013744027,bajo,Alto,Alto,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,24,0.0,3.0,03,003,M03.01,0300300013443015,medio,Alto,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,0,0.0,3.0,03,003,M03.01,0300300013284006,s/p,S/P,S/P,La Paz
42.0,0.0,0.0,0.0,0.0,643.0,313.0,0.0,15,0.0,3.0,03,003,M03.01,0300300013284005,medio,Intermedio,Intermedio,La Paz
42.0,0.0,0.0,0.0,0.0,643.0,313.0,0.0,20,0.0,3.0,03,003,M03.01,0300300013284001,medio,Intermedio,Intermedio,La Paz
42.0,0.0,0.0,0.0,0.0,643.0,313.0,0.0,37,0.0,3.0,03,003,M03.01,0300300013284004,medio,Intermedio,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,4,0.0,3.0,03,003,M03.01,0300300013284002,medio,Intermedio,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,25,0.0,3.0,03,003,M03.01,0300300013284003,medio,Intermedio,Intermedio,La Paz
31.0,0.0,0.0,0.0,0.0,597.0,313.0,0.0,30,0.0,3.0,03,003,M03.01,0300300014193001,alto,Bajo,Bajo,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,57,0.0,3.0,03,003,M03.01,0300300013443011,medio,Alto,Intermedio,La Paz
96.0,0.0,3.0,1.0,0.0,1234.0,313.0,0.0,40,0.0,3.0,03,003,M03.01,0300300013443031,medio,Alto,Intermedio,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,37,0.0,3.0,03,003,M03.01,0300300013443018,medio,Alto,Intermedio,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,22,0.0,3.0,03,003,M03.01,0300300013443014,medio,Alto,Intermedio,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,67,0.0,3.0,03,003,M03.01,0300300013443020,medio,Alto,Intermedio,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,43,0.0,3.0,03,003,M03.01,0300300013443019,medio,Alto,Intermedio,La Paz
130.0,0.0,3.0,1.0,0.0,1476.0,313.0,0.0,158,0.0,3.0,03,003,M03.01,0300300013443025,medio,Alto,Intermedio,La Paz
15.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,28,0.0,0.0,03,003,M03.01,0300300013481020,muy alto,Muy Bajo,Muy Bajo,La Paz
0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,12,0.0,0.0,03,003,M03.01,0300300013481002,muy alto,Muy Bajo,Muy Bajo,La Paz
23.0,0.0,2.0,1.0,0.0,300.0,0.0,0.0,34,0.0,0.0,03,003,M03.01,0300300013477008,alto,Bajo,Bajo,La Paz
17.0,0.0,2.0,1.0,0.0,98.0,0.0,0.0,49,0.0,0.0,03,003,M03.01,0300300013477013,alto,Bajo,Bajo,La Paz
23.0,0.0,3.0,1.0,0.0,161.0,0.0,0.0,83,0.0,0.0,03,003,M03.01,0300300013477016,alto,Bajo,Bajo,La Paz
23.0,0.0,3.0,1.0,0.0,161.0,0.0,0.0,30,0.0,0.0,03,003,M03.01,0300300013477019,alto,Bajo,Bajo,La Paz
23.0,0.0,3.0,1.0,0.0,161.0,0.0,0.0,50,0.0,0.0,03,003,M03.01,0300300013477020,alto,Bajo,Bajo,La Paz
23.0,0.0,2.0,1.0,0.0,300.0,0.0,0.0,40,0.0,0.0,03,003,M03.01,0300300013477002,alto,Bajo,Bajo,La Paz
35.0,0.0,3.0,1.0,0.0,224.0,0.0,0.0,22,0.0,1.0,03,003,M03.01,0300300013477026,alto,Bajo,Bajo,La Paz
35.0,0.0,3.0,1.0,0.0,224.0,0.0,0.0,30,0.0,1.0,03,003,M03.01,0300300013477024,alto,Bajo,Bajo,La Paz
23.0,0.0,3.0,1.0,0.0,161.0,0.0,0.0,45,0.0,0.0,03,003,M03.01,0300300013477025,alto,Bajo,Bajo,La Paz
35.0,0.0,3.0,1.0,0.0,224.0,0.0,0.0,28,0.0,1.0,03,003,M03.01,0300300013477027,alto,Bajo,Bajo,La Paz
31.0,0.0,2.0,1.0,0.0,127.0,0.0,0.0,26,0.0,1.0,03,003,M03.01,0300300013477028,alto,Bajo,Bajo,La Paz
35.0,0.0,3.0,1.0,0.0,224.0,0.0,0.0,8,0.0,1.0,03,003,M03.01,0300300013477035,alto,Bajo,Bajo,La Paz
10.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,13,0.0,0.0,03,003,M03.01,0300300013481006,muy alto,Muy Bajo,Muy Bajo,La Paz
25.0,0.0,2.0,1.0,0.0,104.0,0.0,0.0,24,0.0,0.0,03,003,M03.01,0300300013481015,muy alto,Muy Bajo,Muy Bajo,La Paz
25.0,0.0,2.0,1.0,0.0,104.0,0.0,0.0,29,0.0,0.0,03,003,M03.01,0300300013481014,muy alto,Muy Bajo,Muy Bajo,La Paz
31.0,0.0,2.0,1.0,0.0,127.0,0.0,0.0,24,0.0,1.0,03,003,M03.01,0300300013481024,muy alto,Muy Bajo,Muy Bajo,La Paz
23.0,0.0,3.0,1.0,0.0,161.0,0.0,0.0,4,0.0,0.0,03,003,M03.01,0300300013481013,muy alto,Muy Bajo,Muy Bajo,La Paz
5.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,7,0.0,0.0,03,003,M03.01,0300300013481026,muy alto,Muy Bajo,Muy Bajo,La Paz
15.0,0.0,1.0,1.0,0.0,76.0,0.0,0.0,20,0.0,0.0,03,003,M03.01,0300300013481008,muy alto,Muy Bajo,Muy Bajo,La Paz
17.0,0.0,2.0,1.0,0.0,98.0,0.0,0.0,12,0.0,0.0,03,003,M03.01,0300300013481007,muy alto,Muy Bajo,Muy Bajo,La Paz
11.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,29,0.0,0.0,03,003,M03.01,0300300013481027,muy alto,Muy Bajo,Muy Bajo,La Paz
88.0,1.0,5.0,3.0,3.0,6012.0,852.0,0.0,113,192.0,73.0,03,003,M03.01,0300300013087005,muy bajo,Muy Alto,Muy Alto,La Paz
58.0,1.0,2.0,6.0,1.0,6550.0,688.0,0.0,119,0.0,36.0,03,003,M03.01,0300300013763024,muy bajo,Muy Alto,Muy Alto,La Paz
58.0,1.0,2.0,6.0,1.0,6550.0,688.0,0.0,134,0.0,36.0,03,003,M03.01,0300300013763026,muy bajo,Muy Alto,Muy Alto,La Paz
59.0,0.0,3.0,1.0,0.0,2169.0,0.0,0.0,156,0.0,1.0,03,003,M03.01,0300300013176015,bajo,Alto,Alto,La Paz
4.0,0.0,0.0,1.0,0.0,736.0,0.0,0.0,72,0.0,0.0,03,003,M03.01,0300300012197001,muy bajo,Muy Alto,Muy Alto,La Paz
8.0,0.0,0.0,0.0,0.0,1142.0,1199.0,0.0,18,0.0,3.0,03,003,M03.01,0300300013405027,muy bajo,Muy Alto,Muy Alto,La Paz
4.0,0.0,0.0,0.0,0.0,1078.0,1199.0,0.0,0,0.0,4.0,03,003,M03.01,0300300013405029,s/p,S/P,S/P,La Paz
44.0,0.0,0.0,1.0,1.0,2513.0,176.0,0.0,115,0.0,3.0,03,003,M03.01,0300300013829016,bajo,Muy Alto,Alto,La Paz
85.0,0.0,2.0,1.0,1.0,3099.0,1081.0,0.0,92,0.0,3.0,03,003,M03.01,0300300013176053,bajo,Alto,Alto,La Paz
85.0,0.0,2.0,1.0,1.0,3099.0,1081.0,0.0,4,0.0,3.0,03,003,M03.01,0300300011930046,bajo,Alto,Alto,La Paz
67.0,0.0,3.0,4.0,1.0,5892.0,2987.0,0.0,147,0.0,5.0,03,003,M03.01,0300300013782005,muy bajo,Muy Alto,Muy Alto,La Paz
76.0,0.0,6.0,1.0,2.0,4442.0,852.0,0.0,62,192.0,66.0,03,003,M03.01,0300300013087035,muy bajo,Muy Alto,Muy Alto,La Paz
76.0,0.0,6.0,1.0,2.0,4442.0,852.0,0.0,45,192.0,66.0,03,003,M03.01,0300300013087036,muy bajo,Muy Alto,Muy Alto,La Paz
53.0,0.0,2.0,1.0,0.0,1486.0,0.0,0.0,182,0.0,3.0,03,003,M03.01,030030001373A008,medio,Alto,Intermedio,La Paz
18.0,0.0,1.0,0.0,0.0,652.0,0.0,0.0,20,0.0,0.0,03,003,M03.01,0300300013180049,bajo,Alto,Alto,La Paz
29.0,0.0,1.0,1.0,0.0,766.0,0.0,0.0,134,0.0,3.0,03,003,M03.01,030030001373A022,medio,Alto,Intermedio,La Paz
31.0,0.0,0.0,0.0,0.0,597.0,313.0,0.0,2,0.0,3.0,03,003,M03.01,0300300014564001,n/d,N/D,N/D,La Paz
31.0,0.0,0.0,1.0,0.0,538.0,0.0,0.0,27,0.0,0.0,03,003,M03.01,0300300013481041,muy alto,Muy Bajo,Muy Bajo,La Paz
14.0,0.0,0.0,1.0,0.0,427.0,0.0,0.0,4,0.0,0.0,03,003,M03.01,0300300013481012,muy alto,Muy Bajo,Muy Bajo,La Paz
3.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,6,0.0,0.0,03,003,M03.01,0300300013481010,muy alto,Muy Bajo,Muy Bajo,La Paz
17.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,17,0.0,1.0,03,003,M03.01,0300300014579001,alto,Bajo,Bajo,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,26,0.0,4.0,03,003,M03.01,0300300013462021,medio,Intermedio,Intermedio,La Paz
34.0,0.0,1.0,1.0,0.0,173.0,0.0,0.0,28,0.0,1.0,03,003,M03.01,0300300014583005,muy alto,Muy Bajo,Muy Bajo,La Paz
34.0,0.0,1.0,1.0,0.0,173.0,0.0,0.0,43,0.0,1.0,03,003,M03.01,0300300014583004,muy alto,Muy Bajo,Muy Bajo,La Paz
21.0,0.0,0.0,1.0,0.0,254.0,0.0,0.0,36,0.0,1.0,03,003,M03.01,0300300014583003,muy alto,Muy Bajo,Muy Bajo,La Paz
21.0,0.0,0.0,1.0,0.0,254.0,0.0,0.0,22,0.0,1.0,03,003,M03.01,0300300014583009,muy alto,Muy Bajo,Muy Bajo,La Paz
19.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,43,0.0,1.0,03,003,M03.01,0300300014583002,muy alto,Muy Bajo,Muy Bajo,La Paz
19.0,0.0,0.0,1.0,0.0,121.0,0.0,0.0,48,0.0,1.0,03,003,M03.01,0300300014583010,muy alto,Muy Bajo,Muy Bajo,La Paz
19.0,0.0,0.0,1.0,0.0,121.0,0.0,0.0,93,0.0,1.0,03,003,M03.01,0300300014583006,muy alto,Muy Bajo,Muy Bajo,La Paz
21.0,0.0,0.0,1.0,0.0,254.0,0.0,0.0,102,0.0,1.0,03,003,M03.01,0300300014583007,muy alto,Muy Bajo,Muy Bajo,La Paz
21.0,0.0,0.0,1.0,0.0,254.0,0.0,0.0,79,0.0,1.0,03,003,M03.01,0300300014583001,muy alto,Muy Bajo,Muy Bajo,La Paz
19.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,46,0.0,1.0,03,003,M03.01,0300300014583008,muy alto,Muy Bajo,Muy Bajo,La Paz
31.0,0.0,2.0,1.0,0.0,127.0,0.0,0.0,23,0.0,1.0,03,003,M03.01,0300300013481025,muy alto,Muy Bajo,Muy Bajo,La Paz
31.0,0.0,2.0,1.0,0.0,127.0,0.0,0.0,0,0.0,1.0,03,003,M03.01,0300300013481039,s/p,S/P,S/P,La Paz
18.0,0.0,2.0,1.0,0.0,89.0,0.0,0.0,49,0.0,1.0,03,003,M03.01,0300300013481021,muy alto,Muy Bajo,Muy Bajo,La Paz
10.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,14,0.0,0.0,03,003,M03.01,0300300014174001,alto,Bajo,Bajo,La Paz
18.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,14,0.0,0.0,03,003,M03.01,0300300013890033,muy alto,Bajo,Muy Bajo,La Paz
22.0,0.0,1.0,1.0,0.0,92.0,0.0,0.0,38,0.0,1.0,03,003,M03.01,0300300014598001,alto,Bajo,Bajo,La Paz
18.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,21,0.0,1.0,03,003,M03.01,0300300013890035,muy alto,Bajo,Muy Bajo,La Paz
22.0,0.0,1.0,1.0,0.0,92.0,0.0,0.0,4,0.0,1.0,03,003,M03.01,030030001416A013,alto,Bajo,Bajo,La Paz
24.0,0.0,2.0,1.0,0.0,84.0,0.0,0.0,26,0.0,1.0,03,003,M03.01,0300300013890019,muy alto,Bajo,Muy Bajo,La Paz
28.0,0.0,2.0,1.0,0.0,119.0,0.0,0.0,25,0.0,1.0,03,003,M03.01,0300300013890034,muy alto,Bajo,Muy Bajo,La Paz
17.0,0.0,1.0,1.0,0.0,78.0,0.0,0.0,43,0.0,1.0,03,003,M03.01,0300300013890020,muy alto,Bajo,Muy Bajo,La Paz
8.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,27,0.0,0.0,03,003,M03.01,0300300014600002,muy alto,Muy Bajo,Muy Bajo,La Paz
8.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,31,0.0,0.0,03,003,M03.01,0300300014600001,muy alto,Muy Bajo,Muy Bajo,La Paz
8.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,15,0.0,0.0,03,003,M03.01,0300300014600003,muy alto,Muy Bajo,Muy Bajo,La Paz
5.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,110,0.0,0.0,03,003,M03.01,0300300014600004,muy alto,Muy Bajo,Muy Bajo,La Paz
54.0,0.0,2.0,1.0,0.0,1698.0,0.0,0.0,0,0.0,6.0,03,003,M03.01,030030001220A001,s/p,S/P,S/P,La Paz
54.0,0.0,2.0,1.0,0.0,1698.0,0.0,0.0,1,0.0,6.0,03,003,M03.01,030030001220A004,bajo,Alto,Alto,La Paz
22.0,0.0,1.0,1.0,0.0,1325.0,0.0,0.0,9,0.0,6.0,03,003,M03.01,030030001220A005,bajo,Alto,Alto,La Paz
49.0,0.0,4.0,1.0,0.0,1691.0,0.0,0.0,105,0.0,6.0,03,003,M03.01,030030001220A018,bajo,Alto,Alto,La Paz
17.0,0.0,2.0,0.0,0.0,125.0,8.0,0.0,1,0.0,0.0,03,003,M03.01,0300300012905036,muy bajo,Muy Alto,Muy Alto,La Paz
18.0,0.0,1.0,0.0,0.0,293.0,561.0,0.0,7,0.0,0.0,03,003,M03.01,0300300012905037,muy bajo,Muy Alto,Muy Alto,La Paz
1.0,0.0,0.0,0.0,0.0,640.0,8.0,0.0,0,0.0,0.0,03,003,M03.01,0300300012197043,s/p,S/P,S/P,La Paz
42.0,0.0,0.0,0.0,0.0,643.0,313.0,0.0,177,0.0,3.0,03,003,M03.01,0300300013284007,medio,Intermedio,Intermedio,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,63,0.0,3.0,03,003,M03.01,0300300013443012,medio,Alto,Intermedio,La Paz
28.0,0.0,2.0,1.0,0.0,5333.0,0.0,0.0,81,9.0,7.0,03,003,M03.01,0300300012962010,muy bajo,Muy Alto,Muy Alto,La Paz
50.0,0.0,6.0,1.0,0.0,6417.0,0.0,0.0,0,107.0,56.0,03,003,M03.01,0300300012962027,s/p,S/P,S/P,La Paz
60.0,2.0,5.0,0.0,0.0,9944.0,0.0,0.0,5,107.0,60.0,03,003,M03.01,0300300012271045,bajo,Alto,Alto,La Paz
42.0,0.0,5.0,0.0,0.0,9901.0,0.0,0.0,4,107.0,56.0,03,003,M03.01,0300300012271046,bajo,Alto,Alto,La Paz
124.0,1.0,5.0,0.0,1.0,13114.0,0.0,0.0,0,109.0,70.0,03,003,M03.01,0300300012267042,s/p,S/P,S/P,La Paz
98.0,2.0,3.0,0.0,0.0,10703.0,0.0,0.0,0,2.0,14.0,03,003,M03.01,0300300012252045,s/p,S/P,S/P,La Paz
98.0,2.0,3.0,0.0,0.0,10703.0,0.0,0.0,0,2.0,14.0,03,003,M03.01,0300300012252046,s/p,S/P,S/P,La Paz
106.0,1.0,2.0,0.0,0.0,8812.0,0.0,0.0,0,2.0,14.0,03,003,M03.01,0300300012252044,s/p,S/P,S/P,La Paz
1.0,0.0,0.0,0.0,0.0,421.0,8.0,0.0,2,0.0,0.0,03,003,M03.01,0300300012197032,muy bajo,Muy Alto,Muy Alto,La Paz
71.0,1.0,2.0,5.0,1.0,7550.0,2987.0,0.0,40,0.0,31.0,03,003,M03.01,0300300013778023,muy bajo,Muy Alto,Muy Alto,La Paz
71.0,1.0,2.0,5.0,1.0,7550.0,2987.0,0.0,67,0.0,31.0,03,003,M03.01,0300300013778012,muy bajo,Muy Alto,Muy Alto,La Paz
71.0,1.0,2.0,5.0,1.0,7550.0,2987.0,0.0,0,0.0,31.0,03,003,M03.01,0300300013778006,s/p,S/P,S/P,La Paz
71.0,1.0,2.0,5.0,1.0,7550.0,2987.0,0.0,17,0.0,31.0,03,003,M03.01,0300300013778014,muy bajo,Muy Alto,Muy Alto,La Paz
71.0,1.0,2.0,5.0,1.0,7550.0,2987.0,0.0,26,0.0,31.0,03,003,M03.01,0300300013778015,muy bajo,Muy Alto,Muy Alto,La Paz
71.0,1.0,2.0,5.0,1.0,7550.0,2987.0,0.0,29,0.0,31.0,03,003,M03.01,0300300013778016,muy bajo,Muy Alto,Muy Alto,La Paz
85.0,0.0,2.0,6.0,1.0,9088.0,2987.0,0.0,20,98.0,57.0,03,003,M03.01,0300300013778003,muy bajo,Muy Alto,Muy Alto,La Paz
104.0,2.0,2.0,5.0,3.0,12471.0,0.0,0.0,25,98.0,77.0,03,003,M03.01,030030001302A018,muy bajo,Muy Alto,Muy Alto,La Paz
104.0,2.0,2.0,5.0,3.0,12471.0,0.0,0.0,25,98.0,77.0,03,003,M03.01,030030001302A028,muy bajo,Muy Alto,Muy Alto,La Paz
96.0,2.0,3.0,4.0,1.0,12569.0,0.0,0.0,57,107.0,64.0,03,003,M03.01,0300300013725015,bajo,Muy Alto,Alto,La Paz
93.0,2.0,1.0,4.0,2.0,12809.0,0.0,0.0,38,109.0,78.0,03,003,M03.01,0300300013725037,bajo,Muy Alto,Alto,La Paz
95.0,2.0,3.0,3.0,1.0,12741.0,0.0,0.0,116,107.0,64.0,03,003,M03.01,0300300013725023,bajo,Muy Alto,Alto,La Paz
93.0,2.0,1.0,4.0,2.0,12809.0,0.0,0.0,41,109.0,78.0,03,003,M03.01,030030001302A024,muy bajo,Muy Alto,Muy Alto,La Paz
67.0,0.0,3.0,4.0,1.0,5892.0,2987.0,0.0,72,0.0,5.0,03,003,M03.01,0300300013782014,muy bajo,Muy Alto,Muy Alto,La Paz
89.0,2.0,5.0,4.0,2.0,13154.0,0.0,0.0,0,109.0,78.0,03,003,M03.01,030030001302A013,s/p,S/P,S/P,La Paz
103.0,2.0,4.0,4.0,2.0,11680.0,0.0,0.0,92,98.0,57.0,03,003,M03.01,0300300013015011,muy bajo,Muy Alto,Muy Alto,La Paz
88.0,1.0,5.0,3.0,3.0,6012.0,852.0,0.0,257,192.0,73.0,03,003,M03.01,0300300011998005,muy bajo,Muy Alto,Muy Alto,La Paz
76.0,0.0,6.0,1.0,2.0,4442.0,852.0,0.0,60,192.0,66.0,03,003,M03.01,0300300013087034,muy bajo,Muy Alto,Muy Alto,La Paz
77.0,1.0,3.0,5.0,3.0,6236.0,1540.0,0.0,0,0.0,36.0,03,003,M03.01,030030001380A003,s/p,S/P,S/P,La Paz
68.0,1.0,3.0,5.0,1.0,7013.0,1540.0,0.0,65,0.0,36.0,03,003,M03.01,030030001380A010,muy bajo,Muy Alto,Muy Alto,La Paz
79.0,0.0,3.0,3.0,1.0,7449.0,0.0,0.0,36,0.0,36.0,03,003,M03.01,0300300013797019,muy bajo,Muy Alto,Muy Alto,La Paz
92.0,1.0,3.0,5.0,3.0,7297.0,1540.0,0.0,18,0.0,36.0,03,003,M03.01,0300300013797022,muy bajo,Muy Alto,Muy Alto,La Paz
92.0,1.0,3.0,5.0,3.0,7297.0,1540.0,0.0,53,0.0,36.0,03,003,M03.01,0300300013797016,muy bajo,Muy Alto,Muy Alto,La Paz
68.0,1.0,3.0,5.0,1.0,7013.0,1540.0,0.0,36,0.0,36.0,03,003,M03.01,030030001380A016,muy bajo,Muy Alto,Muy Alto,La Paz
92.0,1.0,3.0,5.0,3.0,7297.0,1540.0,0.0,0,0.0,36.0,03,003,M03.01,030030001380A024,s/p,S/P,S/P,La Paz
92.0,1.0,3.0,5.0,3.0,7297.0,1540.0,0.0,0,0.0,36.0,03,003,M03.01,030030001380A025,s/p,S/P,S/P,La Paz
79.0,0.0,3.0,3.0,1.0,7449.0,0.0,0.0,0,0.0,36.0,03,003,M03.01,0300300013797023,s/p,S/P,S/P,La Paz
92.0,1.0,3.0,5.0,3.0,7297.0,1540.0,0.0,49,0.0,36.0,03,003,M03.01,0300300011998052,muy bajo,Muy Alto,Muy Alto,La Paz
92.0,1.0,3.0,5.0,3.0,7297.0,1540.0,0.0,57,0.0,36.0,03,003,M03.01,0300300011998011,muy bajo,Muy Alto,Muy Alto,La Paz
77.0,1.0,3.0,5.0,3.0,6236.0,1540.0,0.0,4,0.0,36.0,03,003,M03.01,0300300011998021,muy bajo,Muy Alto,Muy Alto,La Paz
8.0,0.0,0.0,0.0,0.0,4229.0,5685.0,0.0,8,0.0,0.0,03,003,M03.01,0300300011856046,muy bajo,Muy Alto,Muy Alto,La Paz
76.0,0.0,5.0,0.0,2.0,3244.0,852.0,0.0,63,203.0,64.0,03,003,M03.01,0300300013053054,muy bajo,Muy Alto,Muy Alto,La Paz
76.0,0.0,5.0,0.0,2.0,3244.0,852.0,0.0,89,203.0,64.0,03,003,M03.01,0300300013053055,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,12,203.0,77.0,03,003,M03.01,0300300013072043,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,4,203.0,77.0,03,003,M03.01,0300300013072042,muy bajo,Muy Alto,Muy Alto,La Paz
78.0,0.0,3.0,2.0,4.0,2304.0,232.0,0.0,0,203.0,55.0,03,003,M03.01,0300300013068043,s/p,S/P,S/P,La Paz
93.0,0.0,5.0,2.0,4.0,2740.0,916.0,0.0,115,203.0,77.0,03,003,M03.01,0300300013068036,bajo,Alto,Alto,La Paz
76.0,0.0,5.0,0.0,2.0,3244.0,852.0,0.0,28,203.0,64.0,03,003,M03.01,0300300013068039,bajo,Alto,Alto,La Paz
93.0,0.0,5.0,2.0,4.0,2740.0,916.0,0.0,92,203.0,77.0,03,003,M03.01,0300300013068040,bajo,Alto,Alto,La Paz
88.0,0.0,4.0,2.0,4.0,3000.0,64.0,0.0,33,203.0,77.0,03,003,M03.01,0300300013068038,bajo,Alto,Alto,La Paz
88.0,0.0,4.0,2.0,4.0,3000.0,64.0,0.0,31,203.0,77.0,03,003,M03.01,0300300013068035,bajo,Alto,Alto,La Paz
88.0,0.0,4.0,2.0,4.0,3000.0,64.0,0.0,32,203.0,77.0,03,003,M03.01,0300300013068034,bajo,Alto,Alto,La Paz
93.0,0.0,5.0,2.0,4.0,2740.0,916.0,0.0,58,203.0,77.0,03,003,M03.01,0300300013068037,bajo,Alto,Alto,La Paz
6.0,0.0,0.0,0.0,0.0,2478.0,654.0,0.0,0,0.0,0.0,03,003,M03.01,0300300011856036,s/p,S/P,S/P,La Paz
88.0,0.0,4.0,2.0,4.0,3000.0,64.0,0.0,73,203.0,77.0,03,003,M03.01,0300300013068032,bajo,Alto,Alto,La Paz
92.0,0.0,6.0,3.0,4.0,4225.0,916.0,0.0,7,203.0,77.0,03,003,M03.01,0300300013087024,muy bajo,Muy Alto,Muy Alto,La Paz
92.0,0.0,6.0,3.0,4.0,4225.0,916.0,0.0,27,203.0,77.0,03,003,M03.01,0300300013087025,muy bajo,Muy Alto,Muy Alto,La Paz
92.0,0.0,6.0,3.0,4.0,4225.0,916.0,0.0,5,203.0,77.0,03,003,M03.01,0300300013087023,muy bajo,Muy Alto,Muy Alto,La Paz
8.0,0.0,0.0,0.0,0.0,4229.0,5685.0,0.0,16,0.0,0.0,03,003,M03.01,0300300011856044,muy bajo,Muy Alto,Muy Alto,La Paz
78.0,0.0,3.0,2.0,4.0,2304.0,232.0,0.0,52,203.0,55.0,03,003,M03.01,0300300013072026,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,82,203.0,77.0,03,003,M03.01,0300300013072036,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,50,203.0,77.0,03,003,M03.01,0300300013072041,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,37,203.0,77.0,03,003,M03.01,0300300013072037,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,39,203.0,77.0,03,003,M03.01,0300300013072039,muy bajo,Muy Alto,Muy Alto,La Paz
78.0,0.0,3.0,2.0,4.0,2304.0,232.0,0.0,105,203.0,55.0,03,003,M03.01,0300300013072016,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,122,203.0,77.0,03,003,M03.01,0300300013072038,muy bajo,Muy Alto,Muy Alto,La Paz
109.0,0.0,5.0,3.0,4.0,3216.0,1084.0,0.0,0,203.0,77.0,03,003,M03.01,0300300013072040,s/p,S/P,S/P,La Paz
114.0,0.0,4.0,3.0,4.0,3804.0,1084.0,0.0,40,203.0,77.0,03,003,M03.01,0300300011998032,muy bajo,Muy Alto,Muy Alto,La Paz
114.0,0.0,4.0,3.0,4.0,3804.0,1084.0,0.0,28,203.0,77.0,03,003,M03.01,0300300011998033,muy bajo,Muy Alto,Muy Alto,La Paz
114.0,0.0,4.0,3.0,4.0,3804.0,1084.0,0.0,17,203.0,77.0,03,003,M03.01,0300300011998035,muy bajo,Muy Alto,Muy Alto,La Paz
